"Geo","Year","D4c"
42,2010,5.59567201075608
43,2010,3.56970873473346
44,2010,4.86127223097509
45,2010,8.96588774968535
46,2010,8.05103209078712
47,2010,7.23098238123853
48,2010,6.11821239125672
49,2010,6.12213606279535
50,2010,11.6655612273272
51,2010,8.00558800441202
52,2010,5.49811666175859
53,2010,8.83065312824106
54,2010,1.15017809522491
55,2010,7.22388723240455
56,2010,0
57,2010,11.8249344458514
58,2010,9.25081492048204
59,2010,11.8872875758584
60,2010,10.0597078680805
61,2010,9.49102661939006
62,2010,9.97419823786612
63,2010,7.84401833153795
64,2010,8.85737135071953
65,2010,10.977608852575
66,2010,9.02320306464292
67,2010,9.76539595406043
68,2010,9.6107834884428
69,2010,7.52778078061767
70,2010,8.07643338384593
71,2010,4.90870409085203
72,2010,3.94486384508877
1,2020,6.627566
2,2020,0.337809
3,2020,5.304081
4,2020,1.071645
5,2020,4.00455
6,2020,1.823887
7,2020,3.27436
8,2020,4.13506
9,2020,5.879136
10,2020,4.318614
11,2020,2.470626
12,2020,5.322638
13,2020,4.626018
14,2020,2.893356
15,2020,3.801707
16,2020,4.453893
17,2020,3.908285
18,2020,5.650375
19,2020,4.623754
20,2020,5.609888
21,2020,6.355907
22,2020,6.610142
23,2020,6.359591
24,2020,4.945651
25,2020,6.048816
26,2020,6.830109
27,2020,6.197154
28,2020,6.037572
29,2020,6.980101
30,2020,6.425335
31,2020,7.411318
32,2020,4.567822
33,2020,6.565495
34,2020,2.489521
35,2020,6.69016
36,2020,7.493761
37,2020,7.564585
38,2020,4.135541
39,2020,8.196524
40,2020,5.888068
41,2020,8.256736
42,2020,4.746166
43,2020,3.027774
44,2020,4.123259
45,2020,7.604733
46,2020,6.828766
47,2020,6.133212
48,2020,5.189377
49,2020,5.192705
50,2020,9.894556
51,2020,6.790221
52,2020,4.663421
53,2020,7.490029
54,2020,0.975564
55,2020,6.127194
56,2020,0
57,2020,10.029734
58,2020,7.846404
59,2020,10.082621
60,2020,8.532495
61,2020,8.050148
62,2020,8.459967
63,2020,6.65318
64,2020,7.512691
65,2020,9.311045
66,2020,7.653347
67,2020,8.282864
68,2020,8.151724
69,2020,6.384952
70,2020,6.850311
71,2020,4.16349
72,2020,3.345975
1,2035,16.4883224270323
2,2035,0.840414672709914
3,2035,13.1957037782945
4,2035,2.66608107521178
5,2035,9.96267884396356
6,2035,4.53753865694776
7,2035,8.14608310534779
8,2035,10.2873668153775
9,2035,14.6263484905881
10,2035,10.7440197607833
11,2035,6.14652167697901
12,2035,13.2418706213374
13,2035,11.5087916645802
14,2035,7.19820619276948
15,2035,9.45803795678619
16,2035,11.0805722401711
17,2035,9.72318694626865
18,2035,14.0572277716499
19,2035,11.5031591952883
20,2035,13.9565026019415
21,2035,15.8124783566443
22,2035,16.4449743064751
23,2035,15.8216435584425
24,2035,12.3039873612084
25,2035,15.0484851467027
26,2035,16.9922169622717
27,2035,15.4175263259503
28,2035,15.0205118760677
29,2035,17.3653730285373
30,2035,15.9852040978084
31,2035,18.4381718406528
32,2035,11.3640093399736
33,2035,16.333899723227
34,2035,6.19352940987202
35,2035,16.6440462710495
36,2035,18.6432768167258
37,2035,18.8194755822412
38,2035,10.288563466318
39,2035,20.3916385733327
40,2035,14.6485698756212
41,2035,20.5414363829624
42,2035,11.8077006400567
43,2035,7.53261664209534
44,2035,10.2580078179776
45,2035,18.9193573742597
46,2035,16.9888757934294
47,2035,15.2584488738918
48,2035,12.9103386026523
49,2035,12.9186181334841
50,2035,24.616070153104
51,2035,16.8929820085995
52,2035,11.6018443363662
53,2035,18.6339921986174
54,2035,2.42704694003882
55,2035,15.2434770540162
56,2035,0
57,2035,24.9523713606727
58,2035,19.5205961049284
59,2035,25.0839457438171
60,2035,21.2274805965027
61,2035,20.0274785357595
62,2035,21.0470425519796
63,2035,16.552045955496
64,2035,18.6903716240115
65,2035,23.1643882675189
66,2035,19.0403012179675
67,2035,20.6064386610799
68,2035,20.2801833505962
69,2035,15.8847376634385
70,2035,17.0424763017744
71,2035,10.3580961006989
72,2035,8.32424975213968
1,2045,16.4883224270323
2,2045,0.840414672709914
3,2045,13.1957037782945
4,2045,2.66608107521178
5,2045,9.96267884396356
6,2045,4.53753865694776
7,2045,8.14608310534779
8,2045,10.2873668153775
9,2045,14.6263484905881
10,2045,10.7440197607833
11,2045,6.14652167697901
12,2045,13.2418706213374
13,2045,11.5087916645802
14,2045,7.19820619276948
15,2045,9.45803795678619
16,2045,11.0805722401711
17,2045,9.72318694626865
18,2045,14.0572277716499
19,2045,11.5031591952883
20,2045,13.9565026019415
21,2045,15.8124783566443
22,2045,16.4449743064751
23,2045,15.8216435584425
24,2045,12.3039873612084
25,2045,15.0484851467027
26,2045,16.9922169622717
27,2045,15.4175263259503
28,2045,15.0205118760677
29,2045,17.3653730285373
30,2045,15.9852040978084
31,2045,18.4381718406528
32,2045,11.3640093399736
33,2045,16.333899723227
34,2045,6.19352940987202
35,2045,16.6440462710495
36,2045,18.6432768167258
37,2045,18.8194755822412
38,2045,10.288563466318
39,2045,20.3916385733327
40,2045,14.6485698756212
41,2045,20.5414363829624
42,2045,11.8077006400567
43,2045,7.53261664209534
44,2045,10.2580078179776
45,2045,18.9193573742597
46,2045,16.9888757934294
47,2045,15.2584488738918
48,2045,12.9103386026523
49,2045,12.9186181334841
50,2045,24.616070153104
51,2045,16.8929820085995
52,2045,11.6018443363662
53,2045,18.6339921986174
54,2045,2.42704694003882
55,2045,15.2434770540162
56,2045,0
57,2045,24.9523713606727
58,2045,19.5205961049284
59,2045,25.0839457438171
60,2045,21.2274805965027
61,2045,20.0274785357595
62,2045,21.0470425519796
63,2045,16.552045955496
64,2045,18.6903716240115
65,2045,23.1643882675189
66,2045,19.0403012179675
67,2045,20.6064386610799
68,2045,20.2801833505962
69,2045,15.8847376634385
70,2045,17.0424763017744
71,2045,10.3580961006989
72,2045,8.32424975213968
